"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSMUSG00000040017",8399.14589803113,0.293269601639606,0.220833606042175,0.00140743141404764,0.0594264695535444
"ENSMUSG00000017291",470.646495563667,-0.329923255436513,0.150263385618697,0.00144669076610797,0.0604702200627444
"ENSMUSG00000055491",189.629206152159,0.286276976269618,0.230654383453741,0.0014411892921508,0.0604702200627444
"ENSMUSG00000039530",104.310276980092,-0.329311545339314,0.155855921562041,0.00148937594960253,0.061943145743969
"ENSMUSG00000029727",2984.17853443816,0.312069548164361,0.188668812586332,0.00150748135502802,0.0621709223791872
"ENSMUSG00000047417",377.942927589861,0.317811167478999,0.131096174186038,0.001509801192666,0.0621709223791872
"ENSMUSG00000039450",718.648998840498,-0.316549906377293,0.130715252317442,0.00155584955383026,0.0637515102894588
"ENSMUSG00000075704",398.212165929801,-0.326929345556184,0.148521200531505,0.00157094604199558,0.0640545547907805
"ENSMUSG00000022299",245.640518924296,-0.313214187630035,0.184369845314525,0.00158557859846489,0.0643358184489315
"ENSMUSG00000047370",180.876751816924,0.287568067552584,0.21879072854488,0.00160468822113454,0.0647951292397916
"ENSMUSG00000032041",255.256127111962,0.315318920869676,0.180442639570194,0.001617645729845,0.0650027883132884
"ENSMUSG00000030934",11329.1000804161,-0.325332034449592,0.158877142635314,0.00166149320465619,0.0658109546491916
"ENSMUSG00000018604",368.128908216162,0.285054259296461,0.219909392371363,0.00165892418965431,0.0658109546491916
"ENSMUSG00000024863",5037.45999799848,-0.32115150721133,0.138791188973777,0.00164920000286674,0.0658109546491916
"ENSMUSG00000056536",143.82341549476,-0.311107684882707,0.184154401927056,0.00167779983400968,0.0658299010343988
"ENSMUSG00000069565",454.930854293421,0.324857408556499,0.148054098428697,0.00166999422331813,0.0658299010343988
"ENSMUSG00000070047",589.984197004902,0.324350025903214,0.16048110309645,0.00169303596931461,0.0661158365857226
"ENSMUSG00000074336",4828.93135775703,-0.322317609238333,0.142792411014705,0.0017044235400488,0.0662495093744201
"ENSMUSG00000024425",1310.80988504103,-0.321362173826052,0.141921842350073,0.00173353252995091,0.0670629327068828
"ENSMUSG00000002249",188.528073208162,0.319911675062303,0.169127735628066,0.00174147553073896,0.0670629327068828
"ENSMUSG00000028433",320.664897632028,0.323224015291797,0.157635131418119,0.00178112856525876,0.0677151491289055
"ENSMUSG00000024853",1515.93534185735,0.311893164662221,0.130139066657521,0.00178283453465139,0.0677151491289055
"ENSMUSG00000049577",544.055074822183,0.308224748998108,0.185044984065173,0.00177119945390551,0.0677151491289055
"ENSMUSG00000025283",488.727756540262,-0.32127550035648,0.144149646872288,0.00179457911290589,0.0678514048234145
"ENSMUSG00000035686",4319.89038742755,-0.279313756705307,0.221524313332932,0.00180751545167364,0.0678596409676194
"ENSMUSG00000028691",7536.05441462174,-0.32266789325091,0.150163046839076,0.00181111328381961,0.0678596409676194
"ENSMUSG00000024309",153.270694527212,-0.322585757145984,0.151352735948615,0.00182429748179836,0.0680471141416986
"ENSMUSG00000016024",2029.15056200038,0.294441641109545,0.199964820078904,0.00184098087792817,0.0683628524223504
"ENSMUSG00000008540",35196.822887881,-0.30429503566873,0.124651415265438,0.00189792021355043,0.0687473852084284
"ENSMUSG00000022853",4560.27986149382,-0.316422038799317,0.138106292023309,0.00189230270065086,0.0687473852084284
"ENSMUSG00000029050",391.69875440619,0.302169245963872,0.122632683148817,0.00188335282015316,0.0687473852084284
"ENSMUSG00000102752",190.910343880445,0.205686834863969,0.374480325332469,0.00185995411645257,0.0687473852084284
"ENSMUSG00000032977",322.967327602804,0.299962825475059,0.12086417845654,0.00188558026754771,0.0687473852084284
"ENSMUSG00000013846",1170.47991917981,0.320502597018286,0.160246670624034,0.00190092553473654,0.0687473852084284
"ENSMUSG00000028470",318.298301150826,-0.313398027294562,0.134397769126823,0.00191507244488085,0.0689591887295192
"ENSMUSG00000011958",398.213309253068,-0.294436894159139,0.117445461338274,0.00195568322954415,0.0701179875144321
"ENSMUSG00000021944",214.359178825436,0.318402172255713,0.147564448914698,0.00203212100948081,0.0722358228925701
"ENSMUSG00000035632",305.473072219952,0.317012916490723,0.143259714777254,0.00202708801755066,0.0722358228925701
"ENSMUSG00000033831",97612.5099633538,0.264510009763457,0.229825405446019,0.0021227773775149,0.0732666482413648
"ENSMUSG00000010175",1695.00500392956,0.304928672301618,0.180536071169928,0.00210763199310774,0.0732666482413648
"ENSMUSG00000052837",469.347008861714,0.241388388388051,0.268974083128145,0.00210786607767265,0.0732666482413648
"ENSMUSG00000050732",960.961771227992,-0.302477999212977,0.125874503240661,0.00210974220207103,0.0732666482413648
"ENSMUSG00000038415",330.26274124697,0.242675157284886,0.266031869695146,0.00211678386350006,0.0732666482413648
