"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0030522","intracellular receptor signaling pathway","51/1628","454/25615",0.112334801762115,1.76747908300772,4.29841616536444,5.78849327470516e-05,0.00122723698999029,0.00122723698999029,"Banf1/Brcc3/Sec14l1/Carm1/Znrf1/Cdk12/Nr2c1/Pik3ap1/Cyp26a1/Pepd/Nagk/Arnt/Ywhae/Ep300/Irf2/Huwe1/Kmt2e/Actn4/Pim1/Cnot3/P2rx7/Bmp2/Rictor/Asxl1/Nedd4/Dnaja1/Akap13/Mark4/Slc15a4/Rnf144a/Jund/Flt1/Hdac6/Abhd17a/Tirap/Gprin3/Kmt2d/Errfi1/Stat3/Zdhhc5/Ncoa1/Ncor1/Srebf1/Hspa8/Tcf7l2/Akt1/Rela/Park7/Pde3a/Nr1d2/Nek7",51
"GO:0050766","positive regulation of phagocytosis","17/1628","92/25615",0.184782608695652,2.90737501335327,4.77465589456525,6.12959540212898e-05,0.00129528029155515,0.00129528029155515,"Lrp1/Cd47/Mbl1/Lbp/Dnm2/Colec11/Fcer1g/Mbl2/Masp1/Fcgr2b/Lyar/Myo18a/Bcr/C3/Stat3/Hspa8/Myh9",17
"GO:0048255","mRNA stabilization","15/1628","75/25615",0.2,3.1468058968059,4.85054904356055,6.37268166093081e-05,0.00134223301605966,0.00134223301605966,"Thrap3/Eif4enif1/Rbm47/Noct/Dicer1/Tent4b/Traf3ip2/Tirap/Zfp36/Dhx9/Larp1/Stat3/Cirbp/Arid5a/Fus",15
"GO:0097193","intrinsic apoptotic signaling pathway","41/1628","341/25615",0.120234604105572,1.89177480599768,4.31890183415143,6.75235472058375e-05,0.00141755316094869,0.00141755316094869,"Ube2k/Ifi27/Bag6/Map2k4/Bak1/Hmox1/Mybbp1a/Hint1/Gata4/Fyn/Uri1/Ppp2r5c/Mmp2/Rps27l/Triap1/Tnfrsf1a/Atf4/Zfp385a/Hipk2/Ep300/Fcgr2b/Clu/Dnaja1/Eno1/Rrn3/Ptpn1/Crip1/Stk25/Wwox/Mtch2/Fis1/Ifi27l2a/Trib3/Stat3/Pink1/Stk24/Akt1/Park7/Hsph1/Bcap31/Serinc3",41
"GO:0051494","negative regulation of cytoskeleton organization","26/1628","179/25615",0.145251396648045,2.2853897574568,4.49588172531997,6.80910391185473e-05,0.00142481053842849,0.00142481053842849,"Gas2l1/Add3/Clasp1/Taok1/Sptbn1/Map3k1/Tpm1/Camsap3/Mkks/Cgnl1/Gmfb/Shank3/Ppfia1/Twf1/Arpin/Wasf2/Cdh5/Mid1/Pecam1/Hdac6/Cib1/Arhgef7/Tjp1/Camsap1/Ssh2/S1pr1",26
"GO:0050767","regulation of neurogenesis","52/1628","469/25615",0.110874200426439,1.74449793852779,4.23929267404908,6.92239184442334e-05,0.00144139558316353,0.00144139558316353,"Lrp1/Ankrd27/Nf2/Jade2/Hes1/Apoe/Aspa/Actr2/Spen/Plxnd1/Nf1/Dll4/Prmt5/Plxnb2/Chd7/Numb/Prkch/Srf/Ep300/Plxnc1/Shtn1/Plxnb1/Tmem98/Tgfb1/Bmp2/Cux1/Shank3/Dct/Dicer1/Arhgap32/Stk25/Flt1/Mbd1/Id2/Hdac6/Nrdc/Anxa2/Rab21/Il6st/Rheb/Megf8/Tspo/Clcn2/Pafah1b1/Idh2/Kalrn/Golga2/Rela/Cdk5/Myrf/Kdr/Fn1",52
"GO:0018394","peptidyl-lysine acetylation","9/1628","30/25615",0.3,4.72020884520885,5.31145092296348,6.98252059481966e-05,0.00144139558316353,0.00144139558316353,"Bag6/Hint2/Sirt3/Nat8f1/Nat8/Ep300/Kat7/Crebbp/Bloc1s1",9
"GO:0048026","positive regulation of mRNA splicing, via spliceosome","9/1628","30/25615",0.3,4.72020884520885,5.31145092296348,6.98252059481966e-05,0.00144139558316353,0.00144139558316353,"Nup98/Thrap3/Eif1/Prmt5/Dazap1/Slc39a5/Slirp/Hspa8/Prdx6",9
"GO:0048199","vesicle targeting, to, from or within Golgi","9/1628","30/25615",0.3,4.72020884520885,5.31145092296348,6.98252059481966e-05,0.00144139558316353,0.00144139558316353,"Trappc1/Trappc2l/Sar1b/Pdcd6/Gbf1/Arfgap2/Sec16a/Cul3/Wipi1",9
"GO:0072659","protein localization to plasma membrane","39/1628","319/25615",0.122257053291536,1.92359608111959,4.32443558127011,7.00055140017155e-05,0.00144139558316353,0.00144139558316353,"Hycc2/Lrp1/Gak/Commd1/Vps35/Sys1/Sptbn1/Map7/Fcer1g/Golph3/Mmp14/Tnfrsf1a/Ppp1r9b/Csrp3/Numb/Fcho2/Tgfb1/Rab8a/Ppfia1/Sec16a/Tspan15/Lypla1/Pals1/Akt2/Ap3b1/Cib1/Rilpl1/Atp2b4/Anxa2/Sec13/Errfi1/Vamp8/Zdhhc5/Mesd/Pip5k1a/Akt1/Tmem59/Cdk5/Kif13a",39
"GO:0050779","RNA destabilization","20/1628","121/25615",0.165289256198347,2.6006660304181,4.59782416088423,7.52221488145222e-05,0.00152105938350387,0.00152105938350387,"Polr2g/Pabpc1/Eif4enif1/Rida/Celf1/Zc3h18/Tnrc6c/Zfp36l2/Cnot3/Noct/Patl1/Ythdf1/Tent4b/Zfp36/Dhx9/Tut1/Zfp36l1/Khsrp/Cnot6/Gigyf2",20
"GO:0006913","nucleocytoplasmic transport","44/1628","377/25615",0.116710875331565,1.83633235357373,4.26186844893156,7.5484387403221e-05,0.00152105938350387,0.00152105938350387,"Nup98/Nup210/Ifi27/Pom121/Kpna6/Nup214/Eif4enif1/Ncbp2/Nf1/Tnfrsf1a/Ywhae/Insig1/Ep300/Stk4/Xpo1/Tek/Tgfb1/Ranbp1/Ranbp6/Nedd4/Axin1/Akap13/Sarnp/Desi1/Traf3ip2/Sem1/Dhx9/Nolc1/Sec13/Stat3/Xpo5/Rbm15b/Stradb/Hspa8/Casc3/Zc3h11a/Ndc1/Gpn1/Akt1/Park7/Cdk5/Sumo1/Ptpn11/Heatr3",44
"GO:0051169","nuclear transport","44/1628","377/25615",0.116710875331565,1.83633235357373,4.26186844893156,7.5484387403221e-05,0.00152105938350387,0.00152105938350387,"Nup98/Nup210/Ifi27/Pom121/Kpna6/Nup214/Eif4enif1/Ncbp2/Nf1/Tnfrsf1a/Ywhae/Insig1/Ep300/Stk4/Xpo1/Tek/Tgfb1/Ranbp1/Ranbp6/Nedd4/Axin1/Akap13/Sarnp/Desi1/Traf3ip2/Sem1/Dhx9/Nolc1/Sec13/Stat3/Xpo5/Rbm15b/Stradb/Hspa8/Casc3/Zc3h11a/Ndc1/Gpn1/Akt1/Park7/Cdk5/Sumo1/Ptpn11/Heatr3",44
"GO:0046328","regulation of JNK cascade","25/1628","170/25615",0.147058823529412,2.31382786529845,4.47754167823201,7.59369902059315e-05,0.00152105938350387,0.00152105938350387,"Map3k11/Mfhas1/Map2k4/Ceacam1/Trib1/Fktn/Taok1/Map3k1/Hipk2/Pdcd4/Fcgr2b/Axin1/Dnaja1/Flt4/Fgd4/Ptpn1/Phlpp1/Tirap/Ncor1/Pafah1b1/Cops5/Dvl3/Akt1/Men1/Ltbr",25
"GO:0006122","mitochondrial electron transport, ubiquinol to cytochrome c","6/1628","13/25615",0.461538461538462,7.26185976185976,5.88323236843887,7.59721984489516e-05,0.00152105938350387,0.00152105938350387,"Uqcrc1/Uqcrh/Uqcrfs1/Uqcrq/Cyc1/Uqcrc2",6
"GO:0030948","negative regulation of vascular endothelial growth factor receptor signaling pathway","6/1628","13/25615",0.461538461538462,7.26185976185976,5.88323236843887,7.59721984489516e-05,0.00152105938350387,0.00152105938350387,"Cadm4/Pdcd6/Nedd4/Ptpn1/Cnmd/Mmrn2",6
"GO:0033539","fatty acid beta-oxidation using acyl-CoA dehydrogenase","6/1628","13/25615",0.461538461538462,7.26185976185976,5.88323236843887,7.59721984489516e-05,0.00152105938350387,0.00152105938350387,"Etfb/Acads/Acadvl/Gcdh/Acad12/Etfa",6
"GO:0036302","atrioventricular canal development","6/1628","13/25615",0.461538461538462,7.26185976185976,5.88323236843887,7.59721984489516e-05,0.00152105938350387,0.00152105938350387,"Gata4/Chd7/Nfix/Bmp2/Tbx3/Ptpn11",6
"GO:0032386","regulation of intracellular transport","38/1628","309/25615",0.122977346278317,1.93492919221075,4.30748866765885,7.60056136526686e-05,0.00152105938350387,0.00152105938350387,"Arfip1/Ifi27/Nf2/Sec24b/Nup214/Commd1/Vps35/Ncbp2/Nf1/Tnfrsf1a/Ywhae/Insig1/Ep300/Xpo1/Msn/Pcnt/Numa1/Tek/Ube2j1/Atp9a/Tgfb1/Nedd4/Os9/Ptpn1/Ube2g2/Dctn1/Dhx9/Anxa2/Rab21/Nolc1/Pgap1/Akt1/Park7/Use1/Bcap31/Cdk5/Sumo1/Ptpn11",38
"GO:0045717","negative regulation of fatty acid biosynthetic process","8/1628","24/25615",0.333333333333333,5.24467649467649,5.41981576793908,7.6731812815788e-05,0.0015308234954305,0.0015308234954305,"Dcaf5/Ceacam1/Insig1/Acadvl/Apoc1/Klhl25/Trib3/Apoc3",8
"GO:0045017","glycerolipid biosynthetic process","30/1628","222/25615",0.135135135135135,2.12622020054452,4.39056821478736,7.73779804842273e-05,0.00153637070484884,0.00153637070484884,"Impa1/Hycc2/Dhrs7b/Pigx/Agpat2/Mogat1/Gpat4/Ip6k1/Gpat2/Hdhd5/Dgat2/Mfsd2a/Gk/Rgn/Pign/Thrsp/Fabp1/C3/Pitpnc1/Pip4k2b/Fabp2/Pgap1/Srebf1/Tcf7l2/Apoc3/Itpkb/Smg1/Pip5k1a/Pcyt2/Pigt",30
"GO:0007254","JNK cascade","28/1628","201/25615",0.139303482587065,2.19180510225286,4.41921052848062,7.74881862345928e-05,0.00153637070484884,0.00153637070484884,"Map3k11/Mfhas1/Map2k4/Ceacam1/Trib1/Fktn/Taok1/Map3k1/Hipk2/Pdcd4/Fcgr2b/Irak4/Axin1/Dnaja1/Flt4/Fgd4/Ptpn1/Phlpp1/Tirap/Map3k6/Ncor1/Stradb/Pafah1b1/Cops5/Dvl3/Akt1/Men1/Ltbr",28
"GO:0048041","focal adhesion assembly","17/1628","94/25615",0.180851063829787,2.84551597051597,4.66993489674703,8.11705581624763e-05,0.00160442974041769,0.00160442974041769,"Lrp1/Clasp1/Ptprk/Vcl/Mmp14/Hrg/Camsap3/Tek/Cgnl1/Bcr/Abl1/Pxn/Pip5k1a/Myh9/Lims1/Ptpn11/Kdr",17
"GO:0043549","regulation of kinase activity","45/1628","390/25615",0.115384615384615,1.81546494046494,4.22765895350288,8.24852703788326e-05,0.0016254152666062,0.0016254152666062,"Higd1a/Midn/Nf2/Map3k11/Prkar1a/Ceacam1/Tab2/Vldlr/Trib1/Jtb/Cdk12/Nf1/Map3k1/Pdcd4/Prdx3/Dusp12/Prkar2a/Tspyl2/Pim1/Arhgef5/P2rx7/Fzd5/Rgn/Axin1/Dnaja1/Akap13/Nedd9/Fgd4/Zgpat/Ptpn1/Flt1/Cib1/Tirap/Nolc1/Pxn/Errfi1/Trib3/Garem1/Agtr1a/Stradb/Plec/Men1/Hsph1/Cdk5/Nek7",45
"GO:0048863","stem cell differentiation","35/1628","277/25615",0.126353790613718,1.98805426693513,4.30737270757781,8.3280590969905e-05,0.00163606885746382,0.00163606885746382,"Sema6a/Sox18/Tgfbr2/Erbb4/Hes1/Msi2/Kbtbd8/Smad1/Cdk12/Efnb1/Sox9/Cyp26a1/Mta1/Setd1a/Mta2/Srf/Ccnk/Vsir/Chd4/Pdcd6/Zfp36l2/Gatad2a/Dicer1/Mta3/Mtch2/Tcf7l1/Ankrd11/Nolc1/Phactr4/N4bp2l2/Stat3/Tcof1/Hnf1b/Fn1/Sema6b",35
"GO:0043524","negative regulation of neuron apoptotic process","30/1628","223/25615",0.134529147982063,2.11668558081114,4.36327735857579,8.40711368975024e-05,0.00164155922015062,0.00164155922015062,"Lrp1/Map2k4/Hmox1/Fyn/Plxnd1/Nmnat1/Hspg2/Itsn1/Atf4/Hipk2/Nfix/Prdx3/Clu/Rad21/Mt1/Cblc/Slc25a27/Unc5b/Il6st/Stat3/Pink1/Prdx2/F2r/Lgmn/Akt1/Park7/Hsph1/Kdr/Mrtfa/Nrbp2",30
"GO:0045732","positive regulation of protein catabolic process","30/1628","223/25615",0.134529147982063,2.11668558081114,4.36327735857579,8.40711368975024e-05,0.00164155922015062,0.00164155922015062,"Lrp1/Ubqln2/Bag6/Ndufa13/Apoe/Dda1/Trib1/Vps35/Sox9/Sh3d19/Pias1/Rnf40/Snf8/Ndfip1/Gsk3a/Nedd4l/Pabir1/Msn/Clu/Rgn/Nedd4/Axin1/Mylip/Hamp2/Nrdc/Sgta/Trib3/Akt1/Bcap31/Sumo1",30
"GO:0141091","transforming growth factor beta receptor superfamily signaling pathway","44/1628","379/25615",0.116094986807388,1.82664194537545,4.22381335817438,8.53684236976745e-05,0.0016618386479814,0.0016618386479814,"Lrp1/Tgfbr2/Hes1/Gata4/Smad1/Ptprk/Dnm2/Arid4b/Map3k1/Rbpms2/Hipk2/Hivep1/Pdcd4/Ep300/Twsg1/Vsir/Tnrc6c/Numa1/Tgfb1/Bmp2/Ints9/Ltbp4/Slc39a5/Axin1/Bmp6/Crebbp/Cdh5/Abl1/Fst/Pals1/Arid4a/Pxn/Kcp/Stat3/Zfp703/Megf8/Gpr155/Tcf7l2/Lrg1/Lrrc32/Men1/Spi1/Nfia/Kdr",44
"GO:0035264","multicellular organism growth","32/1628","245/25615",0.130612244897959,2.05505691219977,4.32291435052922,8.79851987767475e-05,0.00170760397867621,0.00170760397867621,"Vps13a/Abl2/Fosl2/Arid5b/Gpat4/Mkks/Chd7/Celf1/Ep300/Nfix/Zfx/Pcnt/Atn1/Mfsd2a/Sp2/Dicer1/Fabp1/Zfp950/Sik3/Heg1/Ankrd11/Zfp36l1/Stat3/Garem1/Zmpste24/Ncor1/Tcf7l2/Rbbp6/Lgmn/Plec/Gigyf2/Ptpn11",32
"GO:0051258","protein polymerization","37/1628","300/25615",0.123333333333333,1.9405303030303,4.26896298809186,8.8344115644103e-05,0.00170940541836662,0.00170940541836662,"Ube2k/Add3/Clasp1/Arpc5l/Vasp/Dnm2/Sptbn1/Map3k1/Tpm1/Camsap3/Mkks/Arpc3/Pcnt/Numa1/Arpc5/Icam1/Rictor/Mark4/Git1/Twf1/Cdh5/Abl1/Dctn1/Fer/Pecam1/Fgb/Fgg/Arhgef7/Fga/Ttc17/Camsap1/Slain2/Ssh2/Cobl/Golga2/Diaph1/Mrtfa",37
"GO:0006353","DNA-templated transcription termination","11/1628","45/25615",0.244444444444444,3.8460960960961,4.97815469142815,8.98280775048518e-05,0.0017277112870993,0.0017277112870993,"Scaf4/Polr2l/Scaf8/Prmt5/Polr3k/Smn1/Dhx9/Xrn2/Zmpste24/Polr2a/Zc3h4",11
"GO:1900026","positive regulation of substrate adhesion-dependent cell spreading","11/1628","45/25615",0.244444444444444,3.8460960960961,4.97815469142815,8.98280775048518e-05,0.0017277112870993,0.0017277112870993,"Net1/Dnm2/Gsk3a/Tesk1/Rreb1/Dock1/Nedd9/Abl1/Cib1/Pxn/Lims1",11
"GO:0002526","acute inflammatory response","20/1628","123/25615",0.16260162601626,2.55837877789097,4.51337648056908,9.51642923109322e-05,0.00181864264387403,0.00181864264387403,"Lbp/Ash1l/Fcer1g/Fcgr2b/Icam1/Tfrc/Saa1/C3/F8/Apcs/Serpina3n/Dnase1l3/Itih4/Cd163/Stat3/Orm2/Orm1/Saa4/Park7/Fn1",20
"GO:0061014","positive regulation of mRNA catabolic process","20/1628","123/25615",0.16260162601626,2.55837877789097,4.51337648056908,9.51642923109322e-05,0.00181864264387403,0.00181864264387403,"Polr2g/Pabpc1/Eif4enif1/Rida/Celf1/Tnrc6c/Zfp36l2/Cnot3/Noct/Patl1/Ythdf1/Tent4b/Zfp36/Dhx9/Tut1/Zfp36l1/Khsrp/Stat3/Cnot6/Gigyf2",20
"GO:0035909","aorta morphogenesis","10/1628","38/25615",0.263157894736842,4.1405340747446,5.04717591228679,9.56426624061007e-05,0.00181864264387403,0.00181864264387403,"Lrp1/Tgfbr2/Sec24b/Hes1/Dll4/Chd7/Srf/Kat6a/Efnb2/Ephb4",10
"GO:0031669","cellular response to nutrient levels","36/1628","290/25615",0.124137931034483,1.95318986698297,4.25286526556474,9.56882337530233e-05,0.00181864264387403,0.00181864264387403,"Higd1a/Gas2l1/Fnip1/Smdt1/Mybbp1a/Pak4/Fads1/Sar1b/Ube2d1/Sesn3/Atf4/Prkch/Srf/Ep300/Map1lc3b/Pim1/Asns/Mfsd2a/Rictor/Slc39a5/Crebbp/Srebf2/Cul3/Kics2/Gprin3/Rheb/Sec13/Kptn/Ncoa1/Srebf1/Gpr155/Gcgr/Tcf7l2/Stk24/Wipi1/Akt1",36
"GO:0002042","cell migration involved in sprouting angiogenesis","13/1628","61/25615",0.213114754098361,3.3531538244653,4.79362134260195,9.78143239549526e-05,0.00185356701205491,0.00185356701205491,"Hmox1/Dll4/Srf/Srpx2/Efnb2/Cdh5/Abl1/Mmrn2/Ephb4/Cib1/Jcad/Akt1/Kdr",13
"GO:1903037","regulation of leukocyte cell-cell adhesion","45/1628","393/25615",0.114503816793893,1.80160642946902,4.17201289137025,9.87133056036281e-05,0.00186510080940502,0.00186510080940502,"Smarcc2/Tgfbr2/Jak3/Cd47/Prkar1a/Hes1/Ceacam1/Fyn/Abl2/Zbtb16/Efnb1/Sox12/Sox13/Smarca2/Ep300/Ndfip1/Twsg1/Vsir/Adk/Tgfb1/Icam1/Zfp609/Tfrc/Efnb2/Cd1d2/Ets1/Abl1/Smarcc1/Zbtb7b/Ap3b1/Ephb4/Il6st/Cd1d1/Klhl25/Brd2/Fbxo38/Prdx2/Itpkb/Akt1/Rela/Brd4/Lrrc32/Loxl3/Hsph1/Ptpn11",45
"GO:0042327","positive regulation of phosphorylation","52/1628","476/25615",0.109243697478992,1.71884355707885,4.12421974600613,0.00010119723913599,0.0019064254082393,0.0019064254082393,"Higd1a/Ube2k/Map3k11/Map2k4/Erbb4/Hes1/Ceacam1/Rarres2/Tab2/Peli2/Vldlr/Fyn/Jtb/Sox9/Map3k1/Hipk2/Ep300/Gsk3a/Dusp12/Stk4/Tek/Pim1/Arhgef5/P2rx7/Fzd5/Icam1/Bmp2/Rictor/Axin1/Akap13/Cdk2ap1/Flt4/Nedd9/Fgd4/Thpo/Flt1/Akt2/Pecam1/C3/Cib1/Tirap/Anxa2/Pxn/Pink1/Agtr1a/Stradb/Eif4g3/Akt1/Hsph1/Cdk5/Kdr/Arl2bp",52
"GO:0006090","pyruvate metabolic process","23/1628","153/25615",0.150326797385621,2.36524626230509,4.41253730456011,0.000103008427458002,0.00193487174850938,0.00193487174850938,"Tpi1/Fbp1/Dld/Hdac4/Foxk2/Hoga1/Pdhb/Agxt/Arnt/Ep300/Zbtb20/P2rx7/Tpk1/Eno1/Git1/Fabp1/Mtch2/Mpc1/Stat3/Foxk1/Ncor1/Fkrp/Gale",23
"GO:0002295","T-helper cell lineage commitment","8/1628","25/25615",0.32,5.03488943488943,5.25828880201067,0.000106573124584091,0.00199019114048896,0.00199019114048896,"Jak3/Ep300/Tgfb1/Stat6/Stat3/Brd2/Brd4/Loxl3",8
"GO:0010866","regulation of triglyceride biosynthetic process","8/1628","25/25615",0.32,5.03488943488943,5.25828880201067,0.000106573124584091,0.00199019114048896,0.00199019114048896,"Dgat2/Mfsd2a/Rgn/Thrsp/C3/Srebf1/Tcf7l2/Apoc3",8
"GO:0048008","platelet-derived growth factor receptor signaling pathway","14/1628","70/25615",0.2,3.1468058968059,4.68561694210108,0.000110787015433465,0.00205515483048418,0.00205515483048418,"Lrp1/Pdap1/Apoe/Abl2/Arid5b/Il1r1/Hip1/Ptpn1/Bcr/Abl1/Fer/Zfp950/Myo1e/Ptpn11",14
"GO:1903039","positive regulation of leukocyte cell-cell adhesion","35/1628","281/25615",0.124555160142349,1.95975456206773,4.21443536181841,0.000111094885480939,0.00205515483048418,0.00205515483048418,"Smarcc2/Tgfbr2/Jak3/Cd47/Hes1/Abl2/Zbtb16/Efnb1/Sox12/Sox13/Smarca2/Ep300/Vsir/Adk/Tgfb1/Icam1/Zfp609/Tfrc/Efnb2/Cd1d2/Ets1/Abl1/Smarcc1/Zbtb7b/Ap3b1/Ephb4/Il6st/Cd1d1/Klhl25/Brd2/Fbxo38/Itpkb/Rela/Brd4/Hsph1",35
"GO:0017004","cytochrome complex assembly","11/1628","46/25615",0.239130434782609,3.76248531139835,4.88539807612587,0.000111331550592854,0.00205515483048418,0.00205515483048418,"Uqcrc1/Sco2/Cox14/Smim20/mt-Co3/Pet117/Cox17/Taco1/Uqcc1/Cox16/Uqcc2",11
"GO:0072595","maintenance of protein localization in organelle","11/1628","46/25615",0.239130434782609,3.76248531139835,4.88539807612587,0.000111331550592854,0.00205515483048418,0.00205515483048418,"Taf3/Insig1/Skp1/Os9/Pink1/Tspo/Fkrp/Akt1/Park7/Cdk5/Arl2bp",11
"GO:0051896","regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","39/1628","326/25615",0.119631901840491,1.8822918707888,4.17669906322041,0.00011172529976423,0.00205651382717884,0.00205651382717884,"Mfhas1/Erbb4/Ceacam1/Fyn/Il1r1/Itsn1/Pik3ap1/Sesn3/Ep300/Pdcd6/Txn1/Tek/Plxnb1/Tgfb1/Rictor/Irs2/Nedd4/Usp49/Thpo/Ptpn1/Phlpp1/Mup2/Hgf/Flt1/Fer/Pecam1/Unc5b/Cib1/C1qtnf1/Pink1/Ncor1/Tcf7l2/F2r/Akt1/Park7/Ptpn11/Osbpl8/Kdr/Fn1",39
"GO:0014706","striated muscle tissue development","53/1628","490/25615",0.108163265306122,1.70184400541543,4.08661321420853,0.000112596684825735,0.00206663172377291,0.00206663172377291,"Tgfbr2/Map2k4/Rbp4/Prkar1a/Erbb4/Hdac4/Myl6/Gata4/Ccnt2/Smad1/Fktn/Ube4b/Hspg2/Bcl9/Nf1/Dll4/Mrtfb/Tpm1/Chd7/Csrp3/Srf/Ep300/Gsk3a/Nfix/Maml1/Pim1/Ctdp1/Tgfb1/Bmp2/Dicer1/Akap13/Efnb2/Myh10/Abl1/Id2/Hamp2/Heg1/Frs2/Kdm6b/Zmpste24/Fkrp/Hspa8/Tcf7l2/Arrdc2/S1pr1/Plec/Adra1a/Cdk5/Tbx3/Nr1d2/Uqcc2/Zfpm1/Dsp",53
"GO:0071248","cellular response to metal ion","27/1628","195/25615",0.138461538461538,2.17855792855793,4.30386263589664,0.000114358880308743,0.00209299557579306,0.00209299557579306,"Fbp1/Mt2/Smdt1/Cpne8/Hmox1/Nfatc1/Atf4/Gsk3a/Foxa2/Junb/Tfrc/Bmp6/Slc41a1/Jund/Mt1/Id2/Alad/Tspo/Hspa8/Itpkb/Lgmn/Akt1/Smpd1/Cyp1a2/Sumo1/Fn1/Nek7",27
"GO:0061028","establishment of endothelial barrier","12/1628","54/25615",0.222222222222222,3.496450996451,4.78419574682284,0.000117597050314768,0.00214614616824452,0.00214614616824452,"Sox18/Vcl/Tnfrsf1a/Msn/Tjp2/Icam1/Dicer1/Cdh5/Pecam1/Pde2a/Tjp1/Dsp",12
"GO:0070585","protein localization to mitochondrion","18/1628","106/25615",0.169811320754717,2.67181632747671,4.4933755042441,0.000118451141720452,0.00215560944592686,0.00215560944592686,"Uqcrc1/Immp1l/Ndufa13/Tomm7/Timm9/Aip/Gsk3a/Dnaja1/Immp2l/Mtch2/Tmem126a/Pink1/Tspo/Timm22/Srebf1/Akt1/Hsph1/Bcap31",18
"GO:1903578","regulation of ATP metabolic process","16/1628","88/25615",0.181818181818182,2.86073263345991,4.55515706692544,0.000121933867859712,0.00221272081110393,0.00221272081110393,"Fbp1/Hdac4/Arnt/Antkmt/Ep300/Zbtb20/Tafazzin/P2rx7/Eno1/Git1/Mtch2/Fis1/Bend3/Stat3/Tspo/Ncor1",16
"GO:0071559","response to transforming growth factor beta","36/1628","294/25615",0.122448979591837,1.92661585518728,4.16304304065151,0.000126386400151888,0.00228705981570627,0.00228705981570627,"Lrp1/Tgfbr2/Fyn/Smad1/Ptprk/Dnm2/Arid4b/Sox9/Map3k1/Hipk2/Zfhx3/Ep300/Twsg1/Tnrc6c/Zfp36l2/Tgfb1/Bmp2/Ints9/Ltbp4/Axin1/Crebbp/Cdh5/Abl1/Gdf10/Wwox/Pals1/Arid4a/Zfp36l1/Pxn/Stat3/Zfp703/Lrg1/Lrrc32/Men1/Pde3a/Spi1",36
"GO:0061157","mRNA destabilization","19/1628","116/25615",0.163793103448276,2.57712551893586,4.43518371955826,0.000127534513149837,0.00230135312492852,0.00230135312492852,"Polr2g/Pabpc1/Eif4enif1/Rida/Celf1/Tnrc6c/Zfp36l2/Cnot3/Noct/Patl1/Ythdf1/Tent4b/Zfp36/Dhx9/Tut1/Zfp36l1/Khsrp/Cnot6/Gigyf2",19
"GO:0060348","bone development","33/1628","261/25615",0.126436781609195,1.98936004970488,4.18532623338692,0.000129321236930604,0.00232705777602858,0.00232705777602858,"Tgfbr2/Blvrb/Carm1/Smad1/Fosl2/Timp3/Zbtb16/Hspg2/Sox9/Mmp14/Insig1/Nfix/Tjp2/Plxnb1/Tgfb1/Vkorc1/Bmp2/Acp5/Rgn/Asxl1/Akap13/Bmp6/Lrp5/Sik3/Ankrd11/Anxa2/Zmpste24/Megf8/Pafah1b1/Pex7/Ebp/Kdr/Col13a1",33
"GO:0030193","regulation of blood coagulation","14/1628","71/25615",0.197183098591549,3.10248468699173,4.62163345476705,0.000130017072689527,0.00233304378479754,0.00233304378479754,"Ceacam1/Apoe/Hrg/Plg/Foxa2/Vkorc1/Serping1/Fgb/Anxa2/Fgg/C1qtnf1/Fga/Prdx2/F2r",14
"GO:0006109","regulation of carbohydrate metabolic process","29/1628","218/25615",0.13302752293578,2.09305896805897,4.22239213974665,0.000133573377887463,0.00238574808105299,0.00238574808105299,"Fbp1/Hdac4/Foxk2/Arnt/Ep300/Zbtb20/Epm2aip1/Dgat2/Ppp1r3g/Tgfb1/P2rx7/Rgn/Ap2a1/Irs2/Git1/Mup2/Adipor1/Akt2/Mtch2/Gpt/C1qtnf1/Stat3/Foxk1/Zmpste24/Ncor1/Tcf7l2/Ppp4r3b/Akt1/Myh9",29
"GO:0034446","substrate adhesion-dependent cell spreading","18/1628","107/25615",0.168224299065421,2.64684608142552,4.4471792098497,0.000134068346397903,0.00238574808105299,0.00238574808105299,"Net1/Dnm2/Gsk3a/Tesk1/Actn4/Ntn4/Rreb1/Tek/Parvb/Dock1/Nedd9/St6gal1/Abl1/Fer/Cib1/Pxn/Lims1/Fn1",18
"GO:0090100","positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","18/1628","107/25615",0.168224299065421,2.64684608142552,4.4471792098497,0.000134068346397903,0.00238574808105299,0.00238574808105299,"Tgfbr2/Hes1/Gata4/Hipk2/Ep300/Twsg1/Vsir/Numa1/Tgfb1/Bmp2/Axin1/Bmp6/Crebbp/Cdh5/Kcp/Lrg1/Men1/Kdr",18
"GO:0009261","ribonucleotide catabolic process","24/1628","166/25615",0.144578313253012,2.27479944347414,4.29277853421834,0.000137009429106068,0.00243134964800382,0.00243134964800382,"Tpi1/Fbp1/Hdac4/Hint1/Foxk2/Gnat1/Arnt/Ep300/Gmpr2/Zbtb20/P2rx7/Eno1/Git1/Fabp1/Itpa/Pde2a/Mtch2/Nt5e/Upp2/Stat3/Foxk1/Ncor1/Fkrp/Gale",24
