"gene","score"
"Samd8",-0.0267620262906507
"Atp5f1b",-0.0267620262906507
"Slc2a5",-0.0268687783366408
"Rb1",-0.0268687783366408
"Sppl2a",-0.0269916408251041
"Crb3",-0.0270077535902424
"Disp2",-0.0271428877083771
"4930481A15Rik",-0.0272560981387161
"Ssr4",-0.0272560981387161
"Fnip2",-0.0272560981387161
"Uhrf2",-0.0272560981387161
"Gramd4",-0.0272560981387161
"Rbm12b1",-0.0274723369369357
"Opa3",-0.0274817072107142
"Tatdn3",-0.0274817072107142
"Susd2",-0.0274817072107142
"Zfp597",-0.0274817072107142
"Nde1",-0.0274817072107142
"Inhbc",-0.0274817072107142
"Dhrs3",-0.027547275574839
"Nek9",-0.027651249627343
"Ppp2r3c",-0.0278420920086069
"Rpain",-0.028472611584617
"F13b",-0.028472611584617
"Prkcz",-0.0285026133951043
"Mtmr12",-0.0285522504054768
"Stx5a",-0.0285785179390855
"Eif4h",-0.0286222774773904
"Wdr5",-0.0286222774773904
"Sorl1",-0.0286474277245996
"Lrif1",-0.0291474509666343
"Lcat",-0.0291643053499425
"Mavs",-0.0294255110638976
"Sri",-0.0294721084827327
"Lpcat3",-0.0295547258177737
"Robo1",-0.0295547258177737
"Iqcc",-0.0295547258177737
"Tubb5",-0.0295547258177737
"Plekha2",-0.0295651670167592
"Hnrnpll",-0.0295651670167592
"Cnih4",-0.0295651670167592
"Des",-0.0295651670167592
"Pidd1",-0.0295687941003799
"Zyg11b",-0.0295779933607624
"Strip1",-0.0295779933607624
"Zbtb22",-0.0295779933607624
"Lmf1",-0.0295779933607624
"Slc25a22",-0.0297777317023818
"Aco2",-0.0298196977799387
"Sytl1",-0.0298196977799387
"Npat",-0.0299087232088169
"Ost4",-0.0303128580587878
"Chic2",-0.0303332475265926
"Slc30a1",-0.0304573751259183
"Tlr7",-0.0304573751259183
"Stx12",-0.0304573751259183
"Stard3",-0.0305081173547106
"Casp9",-0.0305805952362719
"Ssr2",-0.0307556436067127
"Tcp11l1",-0.0307556436067127
"Ppat",-0.0308222642800774
"Cpne1",-0.0308629710401325
"Fkbpl",-0.030864742764084
"Zfp438",-0.0308678166246804
"Bsg",-0.0310779327662526
"Acot11",-0.0313143030968549
"Gas1",-0.0313143030968549
"Tnrc6a",-0.0313244630011189
"Tmem203",-0.0313244630011189
"Scly",-0.0313244630011189
"Tmed3",-0.0313244630011189
"Zfyve1",-0.0313244630011189
"Srsf6",-0.0313546819097288
"Arhgap19",-0.0313546819097288
"Vti1b",-0.0313546819097288
"Abhd13",-0.0314467287117222
"Gramd1b",-0.0314467287117222
"Chd1",-0.0314858708814727
"Cavin2",-0.0315659275250152
"Vdac2",-0.0316154628920718
"Brf2",-0.0317213594590688
"Clp1",-0.0317639049425593
"AW011738",-0.0318377663852239
"H2bc6",-0.0320518587203985
"Galm",-0.0321569072704284
"Adgrg2",-0.0321934673118056
"Ppp1r12c",-0.0321934673118056
"Wdr20",-0.0321934673118056
"Ints3",-0.0321934673118056
"Zfp30",-0.0323482776694873
"Stat1",-0.0325130403397624
"Maz",-0.0325130403397624
"Snx17",-0.0327767213784873
"Ubc",-0.0327767213784873
"Ucp2",-0.0328376840999619
"Lyst",-0.0334248711790491
"Mfsd12",-0.0336969013495956
"Mad2l1",-0.0337955770759793
"Klhl42",-0.0337955770759793
"Mup7",-0.0338013541182762
"Tfpi",-0.0338489327584808
"Zfp821",-0.0341509554079223
"Kif5a",-0.034165241804897
"Tmem106a",-0.034165241804897
"Nxpe2",-0.034165241804897
"Ubap1",-0.0343459513933185
"Ctsf",-0.0343459513933185
"Rfesd",-0.0344003885548181
"Ap1s2",-0.0344003885548181
"Arl6ip6",-0.0346954080556764
"Crls1",-0.0347319661668089
"Cd5l",-0.0348517234158388
"Asah1",-0.0349183476046505
"Abcc1",-0.0349839131031299
"Chrnb2",-0.0349864604889547
"Mtf2",-0.0349864604889547
"Ipo11",-0.0352675999172172
"Rnf187",-0.0353313917304181
"Fam118b",-0.0353313917304181
"Cpt1a",-0.0353313917304181
"Esco1",-0.0353313917304181
"Uimc1",-0.0353350288618903
"Inhba",-0.0353762697619175
"Herc4",-0.0353956792708299
"Lacc1",-0.0353956792708299
"Dpys",-0.0353956792708299
"Timeless",-0.0354604356388913
"Ubxn2b",-0.0354604356388913
"Cyp3a59",-0.0357119052298734
"Ints13",-0.0357119052298734
"St3gal2",-0.0357791462101802
"Zfp704",-0.0357791462101802
"Cenatac",-0.0359203656174231
"Zfhx4",-0.036020821959624
"Tspan31",-0.036020821959624
"Enpp1",-0.036020821959624
"Arb2a",-0.0360711716967765
"Gcfc2",-0.0362093788168022
"Suds3",-0.0362361495408663
"Thap4",-0.0362361495408663
"Fpgs",-0.0362361495408663
"Zfp395",-0.0362361495408663
"Abca5",-0.0362758774037646
"Tdrp",-0.0363792188779659
"Mlxipl",-0.0364575435042533
"Capn7",-0.0365794088799065
"Anks4b",-0.0365794088799065
"Bag4",-0.0367619071507925
"Marcksl1",-0.0370153452510771
"Mmp15",-0.0371077640563563
"Cry1",-0.0372366072614304
"Dido1",-0.0373132756141796
"Zfp141",-0.0376728854747293
"Nudt21",-0.0376728854747293
"Josd1",-0.0377003565540655
"Ostm1",-0.0377137966089582
"Dmpk",-0.0377285286832442
"Trub2",-0.0377521831832984
"Tti2",-0.0377521831832984
"Zmynd15",-0.0377521831832984
"Cfap126",-0.0377521831832984
"Pmvk",-0.0377521831832984
"Thumpd2",-0.0377521831832984
"Zfp260",-0.0377521831832984
"Ints8",-0.0377521831832984
"Ercc2",-0.0377521831832984
"Ift70b",-0.0377521831832984
"Kbtbd4",-0.0377585117195661
"Ddx11",-0.0385357273416575
"Pcolce",-0.0385984168896792
"Dnmbp",-0.0387131565547362
"Flad1",-0.038808915370215
"Wdr62",-0.038808915370215
"4930523C07Rik",-0.0388389574831245
"Nectin2",-0.0389642522081099
"Itfg1",-0.0390350554223346
"Ercc8",-0.0393243079018318
"Col6a3",-0.0393329627120832
"Hmgcs2",-0.0394081110241747
"Fbxo33",-0.0396000576205879
"Selenoi",-0.0396000576205879
"Zbtb6",-0.0396775075129723
"Zfp81",-0.0399327983506085
"Eef1a1",-0.0403211965020772
"Glt28d2",-0.0403283792297699
"Hba-a1",-0.0403606562801666
"Ctbp2",-0.0404091679256283
"Tkt",-0.0404845183416996
"Plin5",-0.040637310054344
"Mcm4",-0.040637310054344
"Klhl8",-0.0406385608250566
"Fmc1",-0.0409695744512484
"Tpra1",-0.0411891920006648
"Pde7b",-0.0413763932689486
"Btbd7",-0.0413763932689486
"Tbcel",-0.0414496893144191
"Srpk2",-0.0414496893144191
"Aftph",-0.0415189151832871
"Hsd17b4",-0.0415189151832871
"Itm2b",-0.0415189151832871
"Nepro",-0.0415189151832871
"Golm1",-0.0415327244432552
"Rpl10",-0.0415327244432552
"Acacb",-0.0416901302924021
"Cyp2c68",-0.0416901302924021
"Tmem229b",-0.0417238852036245
"Cmtr1",-0.0417329978251978
"Zfp740",-0.0421057184984056
"Lilra5",-0.0421925781092053
"Cped1",-0.042524256991348
"Cd300a",-0.042524256991348
"Zyg11a",-0.04252542593509
"Rassf6",-0.04252542593509
"Ino80b",-0.0426075718842479
"Nbea",-0.0426813180829509
"Loxl2",-0.0427456591417663
"Cmtm6",-0.0429038132961013
"Glmn",-0.0430001758283563
"Usp19",-0.0430009179899675
"Zfp707",-0.0430009179899675
"Gnl1",-0.0436294597419095
"Otud7b",-0.0436294597419095
"Cd300c2",-0.0438076919406659
"Gm16551",-0.0438076919406659
"Zftraf1",-0.0438491232601313
"Aldh1l1",-0.0441442711146929
"Ano10",-0.0442116197747986
"Zfp236",-0.0445901556734917
"Clec4f",-0.0448017132138777
"Gins1",-0.0448563290383855
"Scoc",-0.0450499786828611
"Spon2",-0.0451267306607306
"Cnnm3",-0.04543316625037
"Zfp267",-0.04543316625037
"Cep350",-0.0455224812999044
"Polr3b",-0.0455224812999044
"Map3k13",-0.0455224812999044
"Slc25a14",-0.0455224812999044
"Dmd",-0.0458801596454835
"Lig4",-0.0458801596454835
"Mthfsd",-0.0458801596454835
"Ccnq",-0.0460457431389045
"Etv5",-0.0460534808445425
"Mpzl3",-0.0462669274756912
"Snx11",-0.0462687100967814
"Amigo2",-0.0462687100967814
"Fam91a1",-0.0465045773607743
"Clpp",-0.0465045773607743
"Ablim3",-0.0465045773607743
"Tuba1b",-0.0465497242149397
"Kynu",-0.0465497242149397
"Tent5a",-0.0466734011335353
"Canx",-0.0469175229429047
"Sult1d1",-0.0469288540728328
"Rbm7",-0.0471380131853969
"Smc4",-0.0471380131853969
"Clptm1l",-0.0471380131853969
"Fbxw7",-0.0471380131853969
"Acvrl1",-0.0471380131853969
"Rab2b",-0.047549319854226
"BC051226",-0.047549319854226
"Cct2",-0.047549319854226
"Dph2",-0.0476235438708019
"Hgh1",-0.0479578110405908
"Cpeb3",-0.0479578110405908
"Ddit3",-0.0479578110405908
"Pkp2",-0.0480806259264434
"Nup54",-0.0480806259264434
"Cox4i1",-0.0480806259264434
"Apeh",-0.0482096204343021
"Lrwd1",-0.0483551950427155
"Sccpdh",-0.0483618078668588
"Alas1",-0.0485856881635004
"Ccdc9",-0.0486074612087302
"Arhgef17",-0.0486074612087302
"Smim12",-0.0486074612087302
"Stx4a",-0.0486074612087302
"Zfp60",-0.0489208152879246
"Edc3",-0.0489403720046963
"Mthfd1",-0.049134062920302
"Engase",-0.0493738065470573
"2700062C07Rik",-0.0495363622936714
"Slco2b1",-0.0495363622936714
"Lyrm1",-0.0496570786972822
"Ufm1",-0.0497398321679659
"Rbm18",-0.0497398321679659
"Daxx",-0.049980388080878
"Fance",-0.049980388080878
"Srxn1",-0.049980388080878
"Golga1",-0.0502703718121412
"Cdca7",-0.0503038601549458
"Samm50",-0.0503038601549458
"Asl",-0.0504838672618046
"Bltp1",-0.0504838672618046
"Cep97",-0.0504838672618046
"5430405H02Rik",-0.0504838672618046
"Arf4",-0.0505313408499591
"Agk",-0.0505390086472204
"Abhd15",-0.0505390086472204
"Cdc26",-0.0505390086472204
"Ppp1r37",-0.0505390086472204
"Cars1",-0.0505390086472204
"Card10",-0.0505390086472204
"Inafm1",-0.050734507150784
"Serpinb9",-0.0508172336582941
"Ftl1",-0.0508725185163682
"Rrp9",-0.0509617860363246
"Fermt3",-0.0511214200846825
"Ptk2b",-0.0512588016799334
"Zmym5",-0.0515565538075483
"Bok",-0.0515565538075483
"Chrac1",-0.0515651055241175
"Tomm5",-0.05165179555237
"Irgm1",-0.0516742387782467
"Fam20c",-0.0517182580253956
"Znhit6",-0.0517333475990811
"Psenen",-0.051837085933505
"Fbxo34",-0.051837085933505
"Pex19",-0.051837085933505
"Tuba4a",-0.0521279398398235
"Dcaf17",-0.0523494160917825
"Tcaim",-0.0526844396354138
"Lysmd3",-0.052751596180912
"Sel1l3",-0.0529533548163438
"Cox11",-0.0529533548163438
"Nat8f4",-0.0529533548163438
"Leng8",-0.0533216598666469
"Stx17",-0.0533216598666469
"Slc1a2",-0.0535167128070615
"Fcna",-0.0536762569738517
"Snx10",-0.0537662421111364
"Arl4a",-0.0538400609322661
"Nat8f5",-0.0538770991515822
"Usp32",-0.0539030309446941
"Naa35",-0.0539030309446941
"Creg1",-0.0539030309446941
"Ccn1",-0.0539030309446941
"Fdxacb1",-0.0539030309446941
"Dusp22",-0.0539030309446941
"Rsrc1",-0.0539030309446941
"Cpn1",-0.0539090579954349
"Zfp764l1",-0.0540214624397217
"Rab11a",-0.0541494438688817
"Nt5dc1",-0.0541494438688817
"Fam174a",-0.0542389960082769
"Fundc1",-0.0543739458197428
"Cdkl5",-0.0543739458197428
"Anapc4",-0.0543739458197428
"Zmym4",-0.0543739458197428
"Med17",-0.0543739458197428
"Entpd5",-0.0545145147838931
"Grik5",-0.0547769994923222
"Cpap",-0.0547769994923222
"Gtf2ird2",-0.0547769994923222
"Cyp4f15",-0.0547913197840615
"Gpx1",-0.0548677907184338
"2010003K11Rik",-0.0548677907184338
"Slc25a36",-0.0548677907184338
"Fbxo28",-0.0552172841029924
"Med14",-0.0552172841029924
"Septin2",-0.0556971425422365
"Slc35a2",-0.0557125603093532
"Msantd7",-0.0558455622744735
"Zfp667",-0.0562180216726072
"Cebpe",-0.0562754039063058
"Tmco4",-0.056744090036244
"Ipo7",-0.05676508405447
"Il16",-0.056793845504669
"Vps41",-0.0569724333988814
"Sar1a",-0.0569724333988814
"Pilrb1",-0.0569724333988814
"Otulin",-0.0571612320692448
"Zfp108",-0.0571612320692448
"Strn3",-0.0572774107789368
"Gcat",-0.0575104183946737
"Cldn12",-0.0575104183946737
"Atp5f1a",-0.0575104183946737
"Vps13d",-0.0575248993706616
"Gtf2a1",-0.0575248993706616
"Zwint",-0.0575630087765361
"Cgref1",-0.0575630087765361
"Zfp12",-0.0577522184694212
"Nudcd3",-0.0579815498273855
"Afm",-0.0581078726284812
"Acsm1",-0.0581153723190684
"Lsm2",-0.0585479773636596
"Tmem144",-0.0585831763832524
"Cep250",-0.0585831763832524
"Dusp11",-0.0585878619785737
"Gpat3",-0.0586332269414297
"A430033K04Rik",-0.058639295101814
"Atosb",-0.0586902047022212
"Cldn2",-0.0586902047022212
"Rpl13a",-0.0586902047022212
"Cops4",-0.058756947834487
"Rdh13",-0.058756947834487
"Smchd1",-0.058756947834487
"Ccdc90b",-0.058756947834487
"Dcp2",-0.0589531523189064
"Dars1",-0.0589531523189064
"Ubxn7",-0.0590908132819101
"Btbd6",-0.0590908132819101
"Tysnd1",-0.0591496402737182
"Slc38a3",-0.0592177146881713
"Spryd4",-0.0592177146881713
"Gm15446",-0.0593711922233659
"Cetn2",-0.0593910144577075
"Adipor2",-0.0593910144577075
"Slc25a45",-0.0593910144577075
"Plekhf2",-0.059459332548848
"Nrn1",-0.0594778924992077
"Dusp19",-0.0594778924992077
"Rassf4",-0.0595951216797401
"Angptl2",-0.0596783098157064
"Retreg3",-0.0596783098157064
"Phtf1",-0.0596783098157064
"Gm44851",-0.0601913346575175
"Kmt2c",-0.0603074620109914
"Ccng2",-0.0605910671737875
"Abcd4",-0.0607945591461629
"Rpp30",-0.0610295490531193
"Jpt1",-0.0610295490531193
"Ift172",-0.0610306626832554
"Kcmf1",-0.0610553726535564
"Cmah",-0.0610553726535564
"Commd10",-0.0610553726535564
"Crbn",-0.0611735843430994
"Dgcr2",-0.0612424027586776
"Rbck1",-0.0612424027586776
"Lrrcc1",-0.0612462762593335
"Plod1",-0.0612462762593335
"Ces1e",-0.0612859495777907
"Prpf38b",-0.0612859495777907
"Stk17b",-0.0613971137224427
"Plvap",-0.0614160083673594
"Habp2",-0.0614489196034721
"Wfdc17",-0.0615440766981853
"Ankrd28",-0.0615440766981853
"Gm15318",-0.0615565645302926
"Timm44",-0.0615667438731075
"Bag2",-0.0618369762268774
"Ptp4a3",-0.0618369762268774
"Dapk1",-0.0618827155035807
"Sipa1l2",-0.061928349669701
"Plk3",-0.061928349669701
"Tnfaip3",-0.061932970236806
"Ighm",-0.0625056314925733
"Ramp1",-0.0630205339808541
"Gda",-0.0630279291748134
"Rpl3",-0.0630609111208782
"Gbp2b",-0.0634542258384122
"Ptcd3",-0.0634542258384122
"Lamp1",-0.0634904811287842
"Rit1",-0.0635440267208686
"Prdm10",-0.0636383879712317
"Pard6a",-0.0636596583217509
"Yju2b",-0.0636596583217509
"Synj2bp",-0.0636596583217509
"Uba5",-0.0640464713494609
"Rragc",-0.0641856562157108
"Nr4a1",-0.064236316165638
"Birc3",-0.064556473628017
"Nudt16",-0.064556473628017
"Snx24",-0.0645807447120168
"Zbtb40",-0.0646479343232676
"Anapc1",-0.0646559641701612
"Dctn5",-0.0646893558929774
"Inpp1",-0.0647046211742548
"Mtrf1l",-0.0648460463803654
"Tug1",-0.0649725986782253
"Adprm",-0.0652093874903275
"Tpgs1",-0.0652093874903275
"Tceal8",-0.0652093874903275
"Pigb",-0.065308758852289
"Eef1e1",-0.0654630390233396
"Ilf2",-0.0654630390233396
"Ddx1",-0.0654630390233396
"Ostc",-0.0654630390233396
"Srd5a1",-0.0656573814611968
"Dcaf13",-0.0656975829242117
"Ddx39a",-0.0656975829242117
"Ccdc138",-0.0656975829242117
"Atg4c",-0.0656975829242117
"Mrpl12",-0.0656975829242117
"Bmp4",-0.06588166074217
"Scmh1",-0.0660384997676665
"Ppm1a",-0.0661480087389019
"Mxra8",-0.0662136672179335
"Cbfa2t2",-0.0666274284899304
"Rbbp7",-0.0666274284899304
"Dnajc15",-0.0667507243560757
"Septin8",-0.0667507243560757
"Ccnh",-0.0667507243560757
"Bscl2",-0.0668020530701255
"Clec2h",-0.0668020530701255
"Mlh1",-0.0668481496664194
"Cyld",-0.0670203436595083
"Zfp322a",-0.067092553558167
"Ing1",-0.0671296294919081
"Mtfr1",-0.0671734975870186
"Tnk2",-0.0671734975870186
"Hinfp",-0.0672636403829504
"Mrpl24",-0.0674662715618026
"Dipk1a",-0.0675070243245698
"Gm15501",-0.0675070243245698
"Fkbp7",-0.0675070243245698
"Lemd2",-0.0675070243245698
"Psmd12",-0.0675070243245698
"Ltbp1",-0.0676174057865877
"Med31",-0.0676174057865877
"Dtx3",-0.0679819359184584
"Tbc1d12",-0.0681612174470764
"Pold2",-0.0681612174470764
"Cep57",-0.0681612174470764
"Ighmbp2",-0.0681612174470764
"Apoa5",-0.0681612174470764
"Frmd8",-0.0681612174470764
"Ralgps2",-0.0681612174470764
"Tap1",-0.0681815362432177
"Pkd2",-0.068226225868837
"Hgfac",-0.068226225868837
"Pml",-0.0684661040275043
"Spry4",-0.0684679596923151
"Acss2",-0.0687861996475144
"Wdsub1",-0.0687963483311414
"Ptbp3",-0.0687963483311414
"Slc48a1",-0.0687963483311414
"Dock10",-0.0687963483311414
"Rtn3",-0.0688109628738151
"Bbs10",-0.0688109628738151
"Ankrd54",-0.0688109628738151
"Crebl2",-0.0688109628738151
"Orc3",-0.0688109628738151
"Lamb2",-0.0692762691897536
"Mapk8",-0.0693006072789197
"Mcur1",-0.0694041824765863
"Klhl5",-0.0694041824765863
"Tagln2",-0.0695599830273119
"2700049A03Rik",-0.0695599830273119
"Tcea1",-0.069702612297612
"Pkm",-0.0697780095976307
"Trim47",-0.0697780095976307
"Skic2",-0.0697780095976307
"Hsd3b5",-0.0698272747860518
"Asic5",-0.0698272747860518
"Stxbp5",-0.069838730663794
"Alms1",-0.069863896104701
"Abhd18",-0.0698644519334029
"Abat",-0.0698644519334029
"Car14",-0.0699668438634417
"2610021A01Rik",-0.0700146704244016
"2410004B18Rik",-0.0700146704244016
"Atg14",-0.0701115101634736
"Slc20a1",-0.0703760140547624
"Lrtm1",-0.0703760140547624
"Eps8",-0.0705874607944041
"Pcf11",-0.0705874607944041
"Acly",-0.0707348149579836
"Gpd2",-0.0708005061752394
"Atp6ap2",-0.0708076264973855
"4632404H12Rik",-0.0708621090788924
"Pigbos1",-0.0709827847707093
"Smoc2",-0.0710560662512114
"Siae",-0.0710619503877092
"Galnt11",-0.0710619503877092
"Zfp933",-0.0710619503877092
"Socs2",-0.0711313074135865
"F7",-0.0711470160264471
"Tsr2",-0.0712677328266136
"Nck1",-0.0712677328266136
"Ccny",-0.0712677328266136
"Pigyl",-0.0715113322096112
"Rhod",-0.0715734641115442
"Ankzf1",-0.0717204989317493
"Lsm10",-0.0717204989317493
"Plcb2",-0.0718956324672317
"Mettl13",-0.0720282602109432
"Rwdd1",-0.0721676919607256
"Tiprl",-0.0721676919607256
"Baat",-0.0721676919607256
"Polr2c",-0.0723726183443935
"Serp1",-0.0729445778082987
"Mmd",-0.0729555594498252
"Bbs4",-0.0735333373189178
"Zc3h15",-0.0736109450177388
"Robo2",-0.0736709656877063
"Kxd1",-0.0739420600414095
"Peli1",-0.0739567336099165
"Tcp11l2",-0.0742476309113083
"Ddx6",-0.0743021748103647
"Ehd2",-0.0743252794893306
"Sp3",-0.0743252794893306
"Cbx8",-0.0743252794893306
"Srek1ip1",-0.0745210138761513
"2410006H16Rik",-0.0746494091562959
"Nutf2",-0.0746494091562959
"Pja1",-0.0749066927955486
"Spcs3",-0.0749097966138557
"Tgtp1",-0.0750977615399591
"Tbxas1",-0.0752374348559331
"Nadsyn1",-0.0752374348559331
"Pik3r1",-0.0755664378533627
"Cox20",-0.075599702967885
"Dcun1d1",-0.0758121086002047
"Pdgfra",-0.0758272952433518
"Angptl3",-0.0758272952433518
"Apoo",-0.075881167578153
"Cnppd1",-0.075996664183725
"Onecut2",-0.075996664183725
"Prpf39",-0.0760634071030698
"Cep89",-0.0763798683840417
"Ppara",-0.0763798683840417
"Crcp",-0.0763798683840417
"Jade3",-0.0763798683840417
"Cd86",-0.0763798683840417
"Tmem68",-0.0765585683150699
"Anks1",-0.0765585683150699
"Alkbh4",-0.0765585683150699
"Mfsd4b4",-0.0765585683150699
"Raly",-0.0766249372053984
"Zfp949",-0.076743766808838
"Rsbn1",-0.076774545066431
"Cep63",-0.076774545066431
"Wrap53",-0.076774545066431
"Wee1",-0.076774545066431
"Zcchc9",-0.0769965002261991
"Cep85",-0.0769965002261991
"Brip1",-0.0769965002261991
"Hmgn2",-0.0770865273674388
"Zfp938",-0.0770865273674388
"Rab3ip",-0.0770865273674388
"Glrx2",-0.0770865273674388
"Pdia3",-0.0770865273674388
"Ppp5c",-0.0771480517717068
"Mmgt1",-0.0771874557532629
"Sanbr",-0.0771874557532629
"Uba52rt",-0.0771874557532629
"Dnaaf2",-0.0771874557532629
"Ppa1",-0.0775311747124007
"Pofut1",-0.0776429625276631
"Zkscan5",-0.0776429625276631
"Snd1",-0.0776429625276631
"Neurl4",-0.0777377968700518
"Fbxl20",-0.0777377968700518
"Naa60",-0.0777377968700518
"Il34",-0.0778847455026155
"Rpusd1",-0.0780660162648993
"Il10ra",-0.0781743442676071
"Fhod1",-0.0781743442676071
"Chmp3",-0.0781743442676071
"Lgals4",-0.0781743442676071
"Rpl13",-0.0781743442676071
"Lyz2",-0.0783317955459046
"Fads6",-0.0783386538602005
"Sypl1",-0.0783386538602005
"Bola1",-0.0783386538602005
"Pex10",-0.0783386538602005
"Gramd2b",-0.0783831683307315
"Cdc42ep5",-0.0785745807556569
"Tfcp2l1",-0.0785745807556569
"Meiob",-0.0786834406637291
"Dmac1",-0.0791414939364176
"Spc25",-0.0791414939364176
"Acadsb",-0.0793882188125896
"Zbtb11",-0.0794274950687331
"5430416N02Rik",-0.0797357846939739
"Plcb1",-0.0797357846939739
"Ppp1r3c",-0.0798012605603427
"Snx14",-0.0800326998797802
"Zcchc10",-0.0800326998797802
"Zfp976",-0.0803835553893203
"Socs5",-0.0805226728920354
"Map4k2",-0.0806234597969862
"Chd6",-0.0806234597969862
"Ttll4",-0.0807498838343423
"Ccnc",-0.0807597114715629
"Eif4a1",-0.0808839610112814
"Mn1",-0.0808839610112814
"Phyh",-0.0810244115147456
"Tbc1d24",-0.0810391263233588
"Spg21",-0.08138350062495
"Ago4",-0.0815629087168639
"Ppil2",-0.0816026008216138
"Ankrd44",-0.0817674075542853
"Nek1",-0.0818944702568323
"Coa7",-0.0819735437257917
"Cenpm",-0.0819735437257917
"Pyroxd2",-0.0819735437257917
"Urgcp",-0.0823420935472167
"Adgre4",-0.0824566477858539
"Golt1a",-0.082490384642339
"Slc22a15",-0.0825193474822194
"Smad5",-0.0825193474822194
"Zdhhc7",-0.0825193474822194
"Fgfr1op2",-0.0826656330441307
"Cab39l",-0.0826656330441307
"Zfp759",-0.0826656330441307
"Alg13",-0.0826665631342615
"Gtf2e2",-0.0826666826597093
"Aldoa",-0.0826666826597093
"Pea15a",-0.0826947751904093
"Pals2",-0.082826069402645
"Kansl3",-0.0829415801813815
"Ubiad1",-0.083013317024417
"Rnf141",-0.0830829128092308
"Pi4k2a",-0.0832851979627646
"Pde4a",-0.0833913606095095
"Rangap1",-0.0834055957551441
"Dennd6b",-0.0835954042160879
"E4f1",-0.0838776177183566
"Snx6",-0.0839110121145076
"Snrnp40",-0.0839110121145076
"Ccnj",-0.0839110121145076
"Tbrg4",-0.0839362727442686
"Zfp493",-0.0839714566113694
"Cfap410",-0.0839714566113694
"Gpr107",-0.0840559595797299
"Nhp2",-0.0842104326791075
"Ndrg2",-0.0842104326791075
"Hnrnpa2b1",-0.0842104326791075
"Vim",-0.0843619501957942
"Crybg2",-0.0844945643833023
"Spr",-0.0844945643833023
"Mrps17",-0.0845389927176147
"Ulk3",-0.0845389927176147
"Polr3g",-0.0845389927176147
"Zdhhc9",-0.0845569391989617
"Cdc73",-0.0852572815532512
"Galnt10",-0.0856175454180347
"Gnpat",-0.0857738308512595
"Cyp2d22",-0.0857988615033926
"Cyp4f14",-0.0857988615033926
"Cmtm4",-0.0860696032020333
"Dlg1",-0.0861447472427029
"Sf3b5",-0.0861990242422431
"Trpc4ap",-0.086435162587786
"Zfp637",-0.086435162587786
"Kank3",-0.086435162587786
"Ptpa",-0.0866086638455069
"Cd24a",-0.0868132810215251
"Ccdc137",-0.0868766332352252
"Hmgcs1",-0.0868766332352252
"Nup107",-0.0868766332352252
"Wdpcp",-0.0868766332352252
"Erap1",-0.0871511755876613
"Senp5",-0.0871511755876613
"Appl1",-0.0871728816661085
"Zfp65",-0.0871728816661085
"Limd2",-0.0871865938696259
"Wdr19",-0.0875490684627278
"Pear1",-0.0875490684627278
"Pias3",-0.0875727939923551
"Sla",-0.0876732423878858
"Cers2",-0.0879644924307759
"Bhmt",-0.0880295498281799
"Snrnp35",-0.0881831763813625
"Rbm26",-0.0883071981932382
"Hsd17b13",-0.0883071981932382
"Trmt13",-0.0885381190866224
"Slc23a2",-0.0886058992877357
"Ppp2r1a",-0.0889419481219623
"Marchf6",-0.0890337372935881
"N4bp3",-0.0892761231471769
"Rundc1",-0.0893572177257447
"Mrpl10",-0.0894703891800544
"Psma4",-0.0895695693408757
"Zeb2",-0.0897078008568308
"Nme6",-0.0897078008568308
"Lilrb4a",-0.0897526615386027
"4833418N02Rik",-0.0897526615386027
"Mrto4",-0.0898436011843994
"Apol9a",-0.0898715399251569
"Cyb5rl",-0.0900424024884562
"Mbd5",-0.0908156800921922
"Morn2",-0.0908156800921922
"D17H6S53E",-0.0908156800921922
"Ddr2",-0.0908156800921922
"Dpm2",-0.0909663566233312
"Bcl10",-0.0910082681421371
"Uhmk1",-0.0911321164948269
"Jade1",-0.0911321164948269
"Pum2",-0.0911321164948269
"Mageh1",-0.0911321164948269
"Gm19619",-0.0911321164948269
"Ranbp9",-0.0911321164948269
"Gngt2",-0.0911321164948269
"Tm6sf1",-0.0914237624543383
"Trappc13",-0.0914353492712231
"Rac1",-0.0914353492712231
"Bfar",-0.0915301392373738
"Orc2",-0.0916632028493986
"Dync2h1",-0.0916632028493986
"Narf",-0.0918399159422479
"Ptpn9",-0.0920514762634495
"Naa30",-0.0921576230497971
"Tmem60",-0.0924908465930529
"Cops7b",-0.0926297356127623
"Ppp4r2",-0.0926297356127623
"Ccnd2",-0.0926297356127623
"Dhx32",-0.0926297356127623
"Mycl",-0.0930397578894307
"Pcnx4",-0.093058606632901
"Hat1",-0.0933269635363621
"Mto1",-0.0934442034502741
"Nrip1",-0.0940991766783931
"Zfp24",-0.0947429993855313
"Them6",-0.0947429993855313
"Ccn2",-0.0948170566755365
"Pdgfa",-0.0948170566755365
"Wars2",-0.0948524669520495
"Gulo",-0.094911213138905
"Bambi",-0.0950020560261493
"Rps17",-0.0952628596681714
"Zfp820",-0.0953377944759284
"Snx29",-0.095569310093428
"Eri1",-0.0957520885995795
"Car5b",-0.0958460588987921
"Trim30a",-0.0958703088055548
"Rtn4ip1",-0.0960286074457107
"Hyal2",-0.0960286074457107
"Frk",-0.0960286074457107
"Slc16a13",-0.0961714598739979
"Cc2d2a",-0.0961714598739979
"Dnajc22",-0.0962184239904291
