"","GSM7840464","GSM7840465","GSM7840466","GSM7840467","GSM7840468","GSM7840469","GSM7840470","GSM7840471","GSM7840472"
"ENSMUSG00000053279",13.8716973958219,14.3028386669371,13.9453276792802,14.2101880069749,13.5079054210355,14.1085903981154,13.0423104029704,13.2210296221956,14.2053383580309
"ENSMUSG00000068329",7.06067060438775,6.71876437400601,6.76422753750779,7.14051621755295,6.6411868011215,7.03059539453478,7.03885758617663,6.99746329403049,6.89977512287634
"ENSMUSG00000068328",10.0166922033925,10.1228130062112,9.92786698818115,10.207315664701,10.2663049963003,10.0097922966738,10.6830101604916,10.4016974302398,10.2106263312926
"ENSMUSG00000063445",6.8574465768358,6.8634342742234,6.83268201472742,6.59053782766481,7.15332471502715,6.36753762148162,7.13936282868164,6.90701018662176,6.42939845627394
"ENSMUSG00000100975",4.84207691291523,4.75143685973346,4.39319865877723,5.22599967973848,5.09373082612283,4.66998134146968,4.43580258587285,4.58441623532385,4.38627641892992
"ENSMUSG00000092470",4.95669042637061,5.93258365201167,5.05837932489546,4.38042257746984,5.48952437781057,4.74527664150962,4.95518698572326,4.50860894183488,4.58326882703976
"ENSMUSG00000092471",6.76975939481482,7.32794883870063,7.17509172305621,7.5199043141295,7.17766226887119,7.0979075648751,7.22181808735669,7.08247443878577,7.43424743364594
"ENSMUSG00000019935",9.32540742562806,10.7892568791762,9.77833599608256,10.0219014636185,8.91255649686901,9.35658764703785,8.72733382160516,9.44370430845811,10.5804935943675
"ENSMUSG00000064145",8.76209355405122,8.61257037255933,8.78214028134961,8.65065233695359,8.85754189370115,8.80797716851409,9.08377939093768,8.79871615325343,8.6990120165803
"ENSMUSG00000020346",8.65910771706484,8.31738168203712,8.8092307942014,8.83019080677161,8.8234955002584,8.72947533042071,7.98386529912128,8.16179095935026,8.34239256274119
"ENSMUSG00000064141",5.62750159968097,5.65141946446334,5.56395317536411,5.26909980510869,4.8250099490322,5.05156172461995,5.42974493146281,4.88595570001373,5.44054614534149
"ENSMUSG00000020340",5.56561899554467,5.2264223493773,5.81252855035505,5.13452868977192,5.30841207402274,5.19957296798443,5.01924745402599,5.4047758421984,5.09698127869653
"ENSMUSG00000107476",5.53348536216423,5.71704589477054,6.22209919786676,5.91154236000456,6.25710555313247,6.1691454097449,6.84370171669367,5.94275458236932,5.67686525962993
"ENSMUSG00000054728",4.90104440538669,5.09070151203955,5.29617425565816,4.80055255936298,5.03283198074673,4.58736818044654,4.43580258587285,4.93610747044374,5.04557838793829
"ENSMUSG00000054723",7.35412662164805,7.21817626404005,7.18554117973318,7.13012599643746,7.27104578445941,7.60033101318329,7.2668724261517,7.80130251868044,7.633821975981
"ENSMUSG00000054720",6.51526917413139,5.67367362003189,6.04487652384523,5.66208024843036,6.3473381356138,6.03447998865376,6.79811868444962,6.35422449608208,6.46394180490808
"ENSMUSG00000021583",9.89924774966896,9.49115607972048,10.145296436322,9.58596807318944,9.81383570518132,10.0155531574339,9.71232335723557,9.74290859384185,9.70840639076884
"ENSMUSG00000036745",5.19766275153324,5.05396865974634,5.41829333028198,4.73188365982583,5.20617676145642,5.15241599975575,5.0796146826599,5.0295338574034,4.80969770227153
"ENSMUSG00000036748",7.34554729531147,7.10694385035263,6.98454594819341,7.13012599643746,7.35867519395996,7.03059539453478,6.95849930233844,6.91735164170681,6.88723313059645
"ENSMUSG00000062797",7.48480774677244,7.30800114790064,7.00834056840126,7.77359694442813,7.62886128888706,7.48825395930272,7.07738732275206,7.03587780761407,7.37297605565383
"ENSMUSG00000062421",7.19118244081328,7.17472348317376,7.38891433297594,7.2111930143349,7.4807769905891,7.06465138827608,7.29975073177034,7.15398165116494,7.03084560699068
"ENSMUSG00000019066",6.16370588455815,6.22355969405917,7.05476146551807,6.44548058081889,6.00115242548997,6.29160538118363,6.58141933920173,6.62013078031671,6.41179699637516
"ENSMUSG00000035498",6.51526917413139,6.11776311498992,6.79201102409509,6.72189048252653,6.05638970075515,6.50787945290086,6.75100633214702,6.55494999044077,6.56268178159765
"ENSMUSG00000055897",7.45324248265558,7.26033977294412,7.44205959652762,7.41288817807253,7.50973712806462,7.16216720325952,7.05181768741079,7.87681327187997,7.29956602382788
"ENSMUSG00000031918",8.09759043436938,8.08823126516305,8.16405199905718,8.02293934372261,7.98508495249626,8.30404212163983,8.3018197522235,8.20004938652249,8.16859890778146
"ENSMUSG00000031916",7.6881604422298,8.24266070483731,7.73220104379775,7.99475243918633,8.38888996108828,8.05220336289275,8.7432621593922,8.32068788511928,8.03983887261949
"ENSMUSG00000031917",7.34554729531147,7.3924932434456,7.11072590785597,7.06613298484588,7.27104578445941,7.04203868013812,7.38388633890583,7.05470087845862,7.16121305064383
"ENSMUSG00000031913",7.8661827615269,8.24266070483731,7.95522865688793,8.25918953139522,8.24756117047811,8.11807982823922,8.35465554254262,8.34364679525875,7.77557926706848
